Time;Failed events;accumulated solution time;branch1;branch10;branch100;branch101;branch102;branch103;branch104;branch105;branch106;branch107;branch108;branch109;branch11;branch110;branch111;branch112;branch113;branch114;branch115;branch116;branch117;branch118;branch119;branch12;branch120;branch121;branch122;branch123;branch124;branch125;branch127;branch128;branch13;branch130;branch131;branch14;branch140;branch143;branch145;branch148;branch15;branch153;branch156;branch16;branch164;branch166;branch169;branch17;branch174;branch178;branch179;branch18;branch181;branch184;branch187;branch19;branch192;branch193;branch194;branch195;branch197;branch199;branch2;branch20;branch201;branch204;branch209;branch21;branch212;branch215;branch216;branch217;branch22;branch220;branch223;branch224;branch227;branch228;branch23;branch236;branch24;branch25;branch26;branch27;branch28;branch29;branch3;branch30;branch31;branch32;branch33;branch34;branch35;branch36;branch37;branch38;branch39;branch4;branch40;branch41;branch42;branch43;branch44;branch45;branch46;branch47;branch48;branch49;branch5;branch50;branch51;branch52;branch53;branch54;branch55;branch57;branch58;branch59;branch6;branch60;branch61;branch62;branch63;branch64;branch65;branch66;branch67;branch68;branch69;branch7;branch70;branch71;branch72;branch73;branch74;branch75;branch76;branch77;branch78;branch79;branch8;branch80;branch81;branch82;branch83;branch84;branch85;branch86;branch87;branch88;branch89;branch9;branch90;branch91;branch92;branch93;branch94;branch95;branch96;branch97;branch98;branch99;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;similarly imbalanced congested;similarly imbalanced starved;starvation;trips;
Fri 12:11.000000;15277;1909.8040416240692;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;29;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96170;9657;433;987.763537590555;7087.056485418679;3197;5936;302;82;5620;50895;
Fri 12:11.571461;15278;1909.8040416240692;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;29;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96170;9658;433;987.763537590555;7087.5329257436315;3197;5936;302;82;5620;50895;
Fri 12:11.243931;15279;1909.8040416240692;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;29;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96170;9659;433;987.763537590555;7087.9943578570355;3197;5936;302;82;5620;50895;
Fri 12:11.805631;15280;1909.8040416240692;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;29;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96170;9660;433;987.763537590555;7088.60344047114;3197;5936;302;82;5620;50895;
Fri 12:11.367192;15281;1909.8040416240692;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;29;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96170;9661;433;987.763537590555;7088.974590297938;3197;5936;302;82;5620;50895;
Fri 12:11.776362;15281;1909.8040416240692;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;29;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96170;9661;433;987.763537590555;7089.23898573695;3197;5937;302;82;5620;50895;
Fri 12:12.000000;15284;1909.8040416240692;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;29;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96201;9661;433;988.182529844249;7089.23898573695;3198;5937;302;82;5623;50912;
Fri 12:12.127825;15284;1909.8040416240692;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;29;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96201;9661;433;988.182529844249;7089.572005743673;3198;5938;302;82;5623;50912;
Fri 12:12.328762;15284;1914.2811498641968;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96201;9661;434;988.182529844249;7089.572005743673;3198;5938;312;82;5623;50912;
Fri 12:12.944572;15284;1914.2811498641968;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96201;9661;434;988.182529844249;7089.905025750396;3198;5939;312;82;5623;50912;
Fri 12:13.000000;15286;1914.2811498641968;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96223;9661;434;988.182529844249;7089.905025750396;3198;5939;312;82;5625;50924;
Fri 12:13.195297;15286;1914.2811498641968;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96223;9661;434;988.182529844249;7090.242679456023;3198;5940;312;82;5625;50924;
Fri 12:13.000000;15287;1914.2811498641968;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96223;9662;434;988.182529844249;7091.22142228773;3198;5940;312;82;5625;50924;
Fri 12:13.624331;15287;1914.2811498641968;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96223;9662;434;988.182529844249;7091.363081726163;3198;5941;312;82;5625;50924;
Fri 12:13.059726;15287;1914.2811498641968;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96223;9662;434;988.182529844249;7091.573255255931;3198;5942;312;82;5625;50924;
Fri 12:14.000000;15292;1914.2811498641968;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96264;9662;434;988.5693332177268;7091.573255255931;3199;5942;312;82;5630;50947;
Fri 12:14.490306;15292;1914.2811498641968;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96264;9662;434;988.5693332177268;7091.858176360763;3199;5943;312;82;5630;50947;
Fri 12:14.303514;15292;1914.2811498641968;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;14;1;;;;1;;;;1;;96264;9662;434;988.5693332177268;7091.990861922059;3199;5944;312;82;5630;50947;
Fri 12:14.899747;15292;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96264;9662;435;988.5693332177268;7091.990861922059;3199;5944;312;82;5630;50947;
Fri 12:14.541981;15293;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96264;9663;435;988.5693332177268;7092.514085095619;3199;5944;312;82;5630;50947;
Fri 12:14.603330;15294;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96264;9664;435;988.5693332177268;7093.135576454552;3199;5944;312;82;5630;50947;
Fri 12:14.559288;15295;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96264;9665;435;988.5693332177268;7095.620504188288;3199;5944;312;82;5630;50947;
Fri 12:14.672097;15295;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96264;9665;435;988.5693332177268;7095.74462409172;3199;5945;312;82;5630;50947;
Fri 12:15.000000;15297;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96294;9665;435;988.8557018756464;7095.74462409172;3200;5945;312;82;5632;50963;
Fri 12:15.674971;15297;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96294;9665;435;988.8557018756464;7095.868743995152;3200;5946;312;82;5632;50963;
Fri 12:15.000000;15297;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96294;9665;435;988.8557018756464;7096.023632025847;3200;5947;312;82;5632;50963;
Fri 12:15.516783;15297;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96294;9665;435;988.8557018756464;7096.153909449453;3200;5948;312;82;5632;50963;
Fri 12:15.292195;15298;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96294;9666;435;988.8557018756464;7096.821134101057;3200;5948;312;82;5632;50963;
Fri 12:16.000000;15299;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96335;9666;435;989.3587043825562;7096.821134101057;3201;5948;312;82;5633;50984;
Fri 12:16.412691;15300;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96335;9667;435;989.3587043825562;7099.306061834793;3201;5948;312;82;5633;50984;
Fri 12:16.968554;15301;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96335;9668;435;989.3587043825562;7099.851113507721;3201;5948;312;82;5633;50984;
Fri 12:17.000000;15307;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96365;9668;435;989.3587043825562;7099.851113507721;3201;5948;312;82;5639;51002;
Fri 12:17.448267;15307;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96365;9668;435;989.3587043825562;7100.121607573549;3201;5949;312;82;5639;51002;
Fri 12:17.963734;15307;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96365;9668;435;989.3587043825562;7100.392101639378;3201;5950;312;82;5639;51002;
Fri 12:17.716233;15307;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96365;9668;435;989.3587043825562;7100.51459655782;3201;5951;312;82;5639;51002;
Fri 12:18.000000;15310;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96386;9668;435;989.3587043825562;7100.51459655782;3201;5951;312;82;5642;51014;
Fri 12:18.023700;15310;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96386;9668;435;989.3587043825562;7100.802959370977;3201;5952;312;82;5642;51014;
Fri 12:18.027938;15310;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96386;9668;435;989.3587043825562;7101.0920771414385;3201;5953;312;82;5642;51014;
Fri 12:18.738091;15310;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96386;9668;435;989.3587043825562;7101.216197044871;3201;5954;312;82;5642;51014;
Fri 12:18.963901;15311;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96386;9669;435;989.3587043825562;7102.038742574001;3201;5954;312;82;5642;51014;
Fri 12:19.000000;15314;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96425;9669;435;990.1815726243714;7102.038742574001;3203;5954;312;82;5645;51035;
Fri 12:19.628184;15315;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96425;9670;435;990.1815726243714;7102.647825188105;3203;5954;312;82;5645;51035;
Fri 12:19.095721;15316;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96425;9671;435;990.1815726243714;7103.470370717236;3203;5954;312;82;5645;51035;
Fri 12:19.552999;15316;1917.3234312534332;54;14;;;1;;;;;;;;19;;;;;;;;1;;;9;1;;;;;;;;6;1;1;5;;;;;14;1;;11;;;;11;;;;11;;;;6;;;;;;;30;8;;;;4;;;;;3;;;;;;2;;6;5;5;6;2;4;26;3;3;1;4;3;1;2;3;2;5;23;2;;2;1;3;;1;1;2;1;19;1;;2;;2;1;2;1;;20;;1;;1;;1;;1;2;1;15;;;;;1;;;1;;;14;;1;;;;;;;;;15;1;;;;1;;;;1;;96425;9671;435;990.1815726243714;7103.635613837463;3203;5955;312;82;5645;51035;
