episode,service_level,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,net_starvation_shortfall,net_congestion_shortfall,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
452,0.9384606020026174,-8.368089961684525,-8.607159950603554,-5.09339491308113,-6.068159350304598,-0.10458718965494297,0.008310913573069147,0.010926,0.1,0.01326,0.2,1492,530,1047,32857,37307,37300,0,0,0,0,3609,3612,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
453,0.9409822411280007,-8.369356394020024,-8.611902225907768,-5.094198279304757,-6.071454373689212,-0.10384871917589593,0.009748429965450093,0.010905,0.1,0.013181,0.2,1380,604,1019,33617,38289,38282,0,0,0,0,3612,3599,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
454,0.9351311084624553,-8.374874091453776,-8.62020629902827,-5.095552906145951,-6.0755829960714784,-0.10282090993111519,0.011051350495085148,0.010883,0.1,0.013102,0.2,1467,710,1225,33560,38291,38287,0,0,0,0,3683,3693,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
455,0.9327569083367413,-8.38147450974451,-8.626106945786107,-5.106876102343558,-6.083929888896259,-0.10471773113440255,0.012296011973606054,0.010862,0.1,0.013023,0.2,1686,616,1209,34234,38566,38560,0,0,0,0,3567,3585,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
456,0.9351697438951757,-8.386097817002788,-8.632054804050135,-5.109247625541016,-6.086037464537456,-0.10255413290108935,0.013518532706800191,0.010841,0.1,0.012945,0.2,1595,582,1038,33580,38186,38180,0,0,0,0,3559,3565,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
457,0.941688662358545,-8.38737637502787,-8.632587119850236,-5.1146815435604855,-6.094083851052311,-0.10181624525846382,0.014181849831268419,0.01082,0.1,0.012868,0.2,1254,668,1076,32961,37784,37778,0,0,0,0,3653,3665,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
458,0.9317931137278282,-8.397743528821907,-8.639733653410408,-5.124919784663753,-6.106187176068567,-0.10260085635617221,0.014073451541205163,0.010799,0.1,0.012791,0.2,1484,804,1028,33545,38125,38120,0,0,0,0,3697,3698,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
459,0.9423312151317164,-8.398017619722642,-8.64346584199105,-5.121899432227463,-6.105730980764303,-0.09997758659830844,0.016199581087365387,0.010778,0.1,0.012714,0.2,1278,655,1154,33519,38440,38432,0,0,0,0,3698,3685,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
460,0.9353691696297846,-8.404800736309928,-8.647314220480904,-5.130544405069366,-6.113276910287664,-0.09979858775102621,0.01610737685071381,0.010757,0.1,0.012638,0.2,1544,619,1155,33467,37978,37972,0,0,0,0,3597,3614,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
461,0.9407445303800896,-8.405889250172134,-8.651566942893682,-5.135647258856546,-6.114965934343171,-0.09834785546933442,0.018139130443947084,0.010736,0.1,0.012563,0.2,1377,592,1058,33229,37947,37943,0,0,0,0,3585,3596,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
462,0.9370801343570058,-8.412366269370215,-8.658606545170601,-5.14190860366469,-6.120307728834771,-0.09788461716756217,0.01932737646852025,0.010715,0.1,0.012487,0.2,1519,579,1055,33344,37900,37894,0,0,0,0,3620,3607,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
463,0.937115782529163,-8.417420058794574,-8.6673735512061,-5.145368335982402,-6.1248619358418885,-0.09796979622374949,0.020716690025652233,0.010694,0.1,0.012413,0.2,1521,576,1079,33347,37878,37874,0,0,0,0,3686,3692,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
464,0.9372997158232057,-8.418212810867226,-8.670626505807824,-5.1438371291393254,-6.125581067524045,-0.09526449166241906,0.021864807278648136,0.010674,0.1,0.012338,0.2,1521,553,1128,33078,37709,37701,0,0,0,0,3686,3669,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
465,0.93603692713485,-8.423956170882391,-8.677334643653843,-5.150793556195258,-6.134246951242553,-0.09432104110602445,0.022399277635822598,0.010653,0.1,0.012264,0.2,1485,649,1222,33363,37909,37906,0,0,0,0,3616,3612,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
466,0.9384661744764201,-8.423264350791618,-8.679590805424198,-5.160472911851274,-6.140509132202398,-0.0964936759548644,0.022782219238429227,0.010633,0.1,0.012191,0.2,1344,698,1100,33185,37983,37977,0,0,0,0,3572,3564,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
467,0.9359303227345941,-8.430609717283847,-8.687665213992645,-5.158226703713097,-6.1418276720732,-0.094419266724298,0.023727355123174962,0.010613,0.1,0.012118,0.2,1542,606,1101,33526,38190,38181,0,0,0,0,3565,3557,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
468,0.937846601412164,-8.431691242288414,-8.692520055743158,-5.164038495584293,-6.144796361975684,-0.09563608089478053,0.02583013474009991,0.010592,0.1,0.012046,0.2,1456,595,1227,32999,37731,37723,0,0,0,0,3597,3612,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
469,0.9388539173094541,-8.435628660340427,-8.701599040520026,-5.169809456905092,-6.150465086777235,-0.09556831914038759,0.02551009669760478,0.010572,0.1,0.011973,0.2,1420,649,917,33837,38454,38449,0,0,0,0,3704,3704,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
470,0.9452207097569038,-8.437899583343919,-8.704865597878165,-5.169579219685881,-6.154567062470571,-0.09293383231801407,0.026173808721411704,0.010552,0.1,0.011902,0.2,1238,585,1121,33279,38196,38190,0,0,0,0,3573,3580,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
471,0.9359961501443695,-8.446819133915573,-8.711326299484302,-5.175876642940736,-6.158788807006947,-0.09312015687459398,0.02766566852565604,0.010532,0.1,0.011831,0.2,1349,779,1275,33248,38250,38245,0,0,0,0,3659,3659,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
472,0.9404769091457893,-8.447936177226877,-8.709606279079988,-5.179716620993277,-6.163541322730188,-0.09058483195624767,0.029764489582465043,0.010512,0.1,0.01176,0.2,1233,739,1244,33130,37918,37915,0,0,0,0,3649,3629,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
473,0.9420078552725542,-8.446756026429897,-8.713616057584865,-5.184362158182574,-6.163340857030553,-0.09085870526856092,0.03144375320665857,0.010492,0.1,0.011689,0.2,1377,572,1207,33608,38403,38400,0,0,0,0,3641,3634,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
474,0.9396642025558914,-8.450947482346868,-8.72007669016658,-5.1869892922579925,-6.169856665841805,-0.090496446554383,0.03194676979763151,0.010472,0.1,0.011619,0.2,1395,621,1236,33413,38188,38183,0,0,0,0,3570,3567,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
475,0.9394093991957265,-8.450888594576178,-8.722205342999844,-5.188020981553573,-6.175341940613635,-0.08732621262157764,0.03310534254662774,0.010452,0.1,0.01155,0.2,1253,766,1183,33322,38145,38139,0,0,0,0,3608,3610,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
476,0.9441126660130137,-8.453524067491696,-8.725527019389496,-5.1912525603218524,-6.181458124906435,-0.08619719071574372,0.03345212544447947,0.010433,0.1,0.011481,0.2,1371,510,1073,33657,38435,38426,0,0,0,0,3658,3656,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
477,0.9343673661594608,-8.456513940443958,-8.733924498901935,-5.191311435315634,-6.186017703779633,-0.08462211261409165,0.03439763046077527,0.010413,0.1,0.011412,0.2,1516,714,1198,33977,38549,38538,0,0,0,0,3629,3644,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
478,0.9320478883407532,-8.463741562279877,-8.740885639313985,-5.205533042693921,-6.196488096212738,-0.08634840597645359,0.035680039099336106,0.010394,0.1,0.011344,0.2,1544,715,1314,33244,37899,37892,0,0,0,0,3674,3670,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
479,0.9396598353266422,-8.461993101325861,-8.741983687919596,-5.200115392695349,-6.19262761151513,-0.08416369061914944,0.03847852753246571,0.010374,0.1,0.011276,0.2,1395,613,1182,33278,37975,37971,0,0,0,0,3640,3639,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
480,0.9375441488109254,-8.471613621394042,-8.75171409297288,-5.196974124490886,-6.189992348944322,-0.0835115128427319,0.04022741748183899,0.010355,0.1,0.011208,0.2,1413,709,1267,33976,38892,38888,0,0,0,0,3684,3677,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
481,0.9446655693550801,-8.471166211070603,-8.753713079217514,-5.197932942086435,-6.188137603857596,-0.0829548633706742,0.04211676231061945,0.010336,0.1,0.011141,0.2,1202,647,1228,33415,38250,38243,0,0,0,0,3643,3637,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
482,0.9423099868750746,-8.473315606079286,-8.757016677594654,-5.196997342267768,-6.188399346838949,-0.08248691739961342,0.044349882154377566,0.010316,0.1,0.011074,0.2,1368,566,1137,33524,38187,38182,0,0,0,0,3682,3679,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
483,0.9412238325281803,-8.475694304438395,-8.759087632155202,-5.197451799806355,-6.1924510465118425,-0.07997395633962001,0.04653197308399241,0.010297,0.1,0.011008,0.2,1270,701,1313,33534,38219,38214,0,0,0,0,3637,3623,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
484,0.9378054595303373,-8.482013062898218,-8.765606709890507,-5.202468072755824,-6.194815265248371,-0.0806440076392053,0.04780334357895946,0.010278,0.1,0.010942,0.2,1511,576,1088,33556,38158,38153,0,0,0,0,3608,3615,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
485,0.9380979515940377,-8.483368669428375,-8.773607099146437,-5.201097429282729,-6.195549821377301,-0.07921656186775582,0.04881252939813957,0.010259,0.1,0.010877,0.2,1400,664,1242,33343,38020,38012,0,0,0,0,3678,3687,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
486,0.9394315795699879,-8.486333245909975,-8.778543599337969,-5.205974419242482,-6.2013031247507024,-0.07812295467359716,0.048977952038900936,0.01024,0.1,0.010812,0.2,1351,697,1145,33813,38666,38654,0,0,0,0,3593,3575,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
487,0.9361695730607336,-8.493025951391365,-8.789662234132338,-5.211121061179604,-6.20530380107986,-0.07900904818274007,0.05008171882362848,0.010221,0.1,0.010747,0.2,1501,622,1082,33260,37801,37794,0,0,0,0,3573,3570,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
488,0.9333194104660183,-8.497033189589926,-8.79944759081073,-5.209320081282369,-6.206128722763671,-0.0780914538996438,0.05129028077357798,0.010202,0.1,0.010683,0.2,1495,740,1308,33518,38229,38225,0,0,0,0,3598,3598,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
489,0.9446996307304332,-8.496365042351124,-8.803655736583991,-5.203308995250052,-6.206273186366071,-0.07424911933185752,0.05278984276982432,0.010184,0.1,0.010619,0.2,1295,547,1089,33309,38118,38111,0,0,0,0,3595,3606,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
490,0.945078183172003,-8.497930089097832,-8.807542334849533,-5.202264601014354,-6.207261437029897,-0.07323789033109421,0.05372507309786002,0.010165,0.1,0.010555,0.2,1324,520,1155,33575,38406,38402,0,0,0,0,3651,3631,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
491,0.935976881368051,-8.504065451824433,-8.8117323068855,-5.210470760357718,-6.215092128199956,-0.07351380611740109,0.054684987403273426,0.010146,0.1,0.010492,0.2,1463,686,1182,33566,38284,38277,0,0,0,0,3655,3669,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
492,0.9361689435065322,-8.507222505149144,-8.816945462614136,-5.212989404173518,-6.220470664428382,-0.07271875329652103,0.05559268791004749,0.010128,0.1,0.010429,0.2,1400,740,1255,33526,38290,38279,0,0,0,0,3666,3666,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
493,0.9365836320014218,-8.5131218440473,-8.82368574449629,-5.21375760611035,-6.2226910517852865,-0.07201089765077462,0.05684006972662365,0.010109,0.1,0.010367,0.2,1521,620,1140,33761,38567,38562,0,0,0,0,3599,3608,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
494,0.941667163200858,-8.514785782111986,-8.827976672507825,-5.211321053197109,-6.225943031806293,-0.06784675982828206,0.05852250828919123,0.010091,0.1,0.010305,0.2,1359,599,1205,33566,37986,37980,0,0,0,0,3633,3628,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
495,0.9305035372451103,-8.519655358826084,-8.835750502837824,-5.212916935096849,-6.229186188750933,-0.06837166488684214,0.05907572613431305,0.010073,0.1,0.010243,0.2,1573,765,1209,33642,38285,38281,0,0,0,0,3644,3649,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
496,0.9356995731215857,-8.515428183816697,-8.835107758309816,-5.218196637159073,-6.23262952949606,-0.06634884045821562,0.06170380198302824,0.010054,0.1,0.010182,0.2,1452,702,1113,33499,38208,38198,0,0,0,0,3577,3585,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
497,0.9457186316323183,-8.515681703225166,-8.839481373330969,-5.214613152814507,-6.230874385686428,-0.06419874469092629,0.06318163781243007,0.010036,0.1,0.010121,0.2,1275,545,1345,33529,38617,38616,0,0,0,0,3636,3628,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
498,0.9419812901849651,-8.514349138890443,-8.841027958100748,-5.2174832692449655,-6.2346609546392076,-0.0626415003120249,0.06430130254719477,0.010018,0.1,0.01006,0.2,1384,520,944,32817,37810,37807,0,0,0,0,3692,3693,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
499,0.9471098351436943,-8.509312930522114,-8.839895312538372,-5.216237765323993,-6.237438666413327,-0.059559731899500146,0.0654691988619334,0.01,0.1,0.01,0.2,1303,484,984,33787,38638,38633,0,0,0,0,3669,3669,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
