episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
453,0.9373707710287376,-6.353222175447558,-4.217908717854983,-1.1532236839803682,0.010905,0.1,0.013181,0.2,1399,691,1589,33371,38024,38020,0,0,0,0,4064,4045,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
454,0.9443917195563201,-6.339965760893034,-4.216397851708504,-1.1489043720250607,0.010883,0.1,0.013102,0.2,1081,794,1368,33718,38835,38825,0,0,0,0,3982,3990,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
455,0.9393058439632157,-6.348443244981353,-4.221238364481934,-1.1484573008567946,0.010862,0.1,0.013023,0.2,1277,769,1388,33710,38451,38447,0,0,0,0,4063,4061,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
456,0.9436424876699145,-6.342575092250971,-4.218942825036413,-1.145583959601123,0.010841,0.1,0.012945,0.2,1196,678,1430,33252,38257,38251,0,0,0,0,4013,4029,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
457,0.9403851305098366,-6.343853477791532,-4.222894350359776,-1.1448230251182197,0.01082,0.1,0.012868,0.2,1245,758,1399,33599,38431,38425,0,0,0,0,4077,4097,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
458,0.9460156554599166,-6.345214816300221,-4.221270195969305,-1.1451847128113102,0.010799,0.1,0.012791,0.2,1109,691,1458,33343,38298,38289,0,0,0,0,4117,4117,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
459,0.943468568880963,-6.346354080588403,-4.220845551614571,-1.1466492883655663,0.010778,0.1,0.012714,0.2,1097,805,1383,33645,38747,38743,0,0,0,0,4033,4024,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
460,0.9404630978212407,-6.352154473107483,-4.225393233522055,-1.1485180778907513,0.010757,0.1,0.012638,0.2,1273,730,1525,33643,38425,38414,0,0,0,0,4038,4046,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
461,0.9359497364738112,-6.369787644716335,-4.230698644645475,-1.1520956400062465,0.010736,0.1,0.012563,0.2,1359,792,1605,33583,38319,38310,0,0,0,0,4096,4105,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
462,0.9336105792245093,-6.378174034864726,-4.235258902795,-1.156424145528628,0.010715,0.1,0.012487,0.2,1372,847,1740,33424,38127,38118,0,0,0,0,4085,4085,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
463,0.9443860228945709,-6.376884442095896,-4.23417213289055,-1.1553503737831528,0.010694,0.1,0.012413,0.2,1150,701,1394,33283,38185,38177,0,0,0,0,4135,4130,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
464,0.9460021385291671,-6.366667801841835,-4.231392859684431,-1.1517076321690973,0.010674,0.1,0.012338,0.2,1116,702,1485,33668,38704,38699,0,0,0,0,4031,4030,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
465,0.9412378821774795,-6.368208350297173,-4.233876749873417,-1.152038175901539,0.010653,0.1,0.012264,0.2,1375,595,1469,33525,38181,38177,0,0,0,0,4035,4033,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
466,0.9428605546765382,-6.368122420813022,-4.237022579323381,-1.151889572341751,0.010633,0.1,0.012191,0.2,1332,582,1356,33497,38307,38298,0,0,0,0,3919,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
467,0.9412216900242446,-6.372105959580332,-4.239255576710015,-1.1519723421200216,0.010613,0.1,0.012118,0.2,1297,691,1452,33822,38731,38724,0,0,0,0,4021,4011,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
468,0.9452371654300219,-6.366162091753379,-4.23998841832119,-1.1483240643281785,0.010592,0.1,0.012046,0.2,1180,643,1378,33289,38297,38289,0,0,0,0,4115,4115,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
469,0.9352150140387173,-6.381169629174428,-4.245055299367181,-1.1531420249465687,0.010572,0.1,0.011973,0.2,1499,693,1571,33835,38373,38365,0,0,0,0,4027,4018,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
470,0.9407587929115143,-6.375804635929616,-4.242506956644402,-1.152264614011254,0.010552,0.1,0.011902,0.2,1234,735,1419,33237,38158,38146,0,0,0,0,3964,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
471,0.9415178571428572,-6.372609086695159,-4.24245262860285,-1.1491782277949094,0.010532,0.1,0.011831,0.2,1264,701,1448,33600,38687,38679,0,0,0,0,3992,4008,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
472,0.9356642938326255,-6.378883210233563,-4.244703582097337,-1.1504673361356756,0.010512,0.1,0.01176,0.2,1387,764,1571,33434,38068,38062,0,0,0,0,4117,4108,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
473,0.9411122906345837,-6.390500848712712,-4.248213199528452,-1.1555136395221273,0.010492,0.1,0.011689,0.2,1248,749,1699,33912,38836,38833,0,0,0,0,4062,4061,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
474,0.9415021166997247,-6.397037565048254,-4.251930447842082,-1.1560388871342142,0.010472,0.1,0.011619,0.2,1361,615,1420,33779,38588,38579,0,0,0,0,4009,4015,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
475,0.9404392456433517,-6.3986298460269495,-4.254072041155258,-1.1546784613707013,0.010452,0.1,0.01155,0.2,1214,782,1442,33512,38374,38366,0,0,0,0,4075,4059,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
476,0.9387353573266338,-6.404947409774026,-4.258349833510884,-1.1532590746180262,0.010433,0.1,0.011481,0.2,1281,743,1464,33037,37905,37897,0,0,0,0,4029,4035,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
477,0.939217043300334,-6.41210005986625,-4.260327542088987,-1.1540676576283848,0.010413,0.1,0.011412,0.2,1280,740,1485,33233,38041,38037,0,0,0,0,4044,4049,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
478,0.9448589134227784,-6.412102980212441,-4.263209011361933,-1.1551501527514807,0.010394,0.1,0.011344,0.2,1135,698,1451,33242,38306,38301,0,0,0,0,4010,4002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
479,0.9408474172815996,-6.404943501187913,-4.262666537410818,-1.151153465226214,0.010374,0.1,0.011276,0.2,1217,771,1625,33608,38483,38478,0,0,0,0,3983,3978,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
480,0.9466531561065745,-6.393697484860585,-4.259521816922767,-1.1472902391779987,0.010355,0.1,0.011208,0.2,1171,619,1361,33554,38712,38705,0,0,0,0,4051,4055,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
481,0.9431849056603774,-6.3903083173744895,-4.261561157664796,-1.1472619939204183,0.010336,0.1,0.011141,0.2,1126,756,1471,33125,38036,38031,0,0,0,0,4052,4044,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
482,0.9425259887680727,-6.395450874778898,-4.2630364351102505,-1.1490887720109357,0.010316,0.1,0.011074,0.2,1215,709,1170,33476,38292,38287,0,0,0,0,4115,4109,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
483,0.9414677804295942,-6.395085968028707,-4.262978774288471,-1.1472797436548756,0.010297,0.1,0.011008,0.2,1259,703,1274,33520,38216,38213,0,0,0,0,4049,4029,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
484,0.9432791728212703,-6.395989192591365,-4.263288082792793,-1.1463491648879445,0.010278,0.1,0.010942,0.2,1161,759,1595,33850,38802,38801,0,0,0,0,4097,4095,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
485,0.9441726445958519,-6.392829346313751,-4.263584435827195,-1.1453093845660218,0.010259,0.1,0.010877,0.2,1192,668,1329,33317,38202,38199,0,0,0,0,4004,4007,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
486,0.9385998868475122,-6.393215520883993,-4.265007698983595,-1.1451830246317565,0.01024,0.1,0.010812,0.2,1128,934,1394,33583,38659,38649,0,0,0,0,4065,4047,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
487,0.9377747004636041,-6.390479494304926,-4.2640406542959255,-1.1425600272059007,0.010221,0.1,0.010747,0.2,1351,716,1404,33218,37909,37899,0,0,0,0,4050,4042,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
488,0.939818705726978,-6.3932528899950425,-4.2677613988354,-1.143435455084764,0.010202,0.1,0.010683,0.2,1355,650,1603,33316,38167,38162,0,0,0,0,4044,4044,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
489,0.9439893600943082,-6.392219962511224,-4.268013918667906,-1.1434426022763593,0.010184,0.1,0.010619,0.2,1186,667,1340,33083,38001,37992,0,0,0,0,4081,4101,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
490,0.9415348599897956,-6.398022200139109,-4.270892365905277,-1.1453700494464174,0.010165,0.1,0.010555,0.2,1185,763,1580,33319,38289,38281,0,0,0,0,4053,4037,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
491,0.9393822164028092,-6.393642779198496,-4.272075631584888,-1.143995833857614,0.010146,0.1,0.010492,0.2,1256,781,1497,33604,38529,38520,0,0,0,0,4058,4058,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
492,0.9382102695305528,-6.400473330195366,-4.273816374020474,-1.1452102818010417,0.010128,0.1,0.010429,0.2,1320,757,1444,33614,38458,38455,0,0,0,0,4085,4105,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
493,0.9411396741234994,-6.403154619570741,-4.277056892563189,-1.1434372355862734,0.010109,0.1,0.010367,0.2,1151,825,1441,33571,38747,38740,0,0,0,0,3977,3977,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
494,0.9363322622872784,-6.4157528438635785,-4.283078509827573,-1.1458048671600343,0.010091,0.1,0.010305,0.2,1370,770,1587,33612,38021,38020,0,0,0,0,4105,4110,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
495,0.9442412614665148,-6.421654765749584,-4.2869328825463,-1.144607345466239,0.010073,0.1,0.010243,0.2,1219,641,1445,33358,38355,38352,0,0,0,0,3960,3952,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
496,0.937111871800309,-6.423816101604002,-4.286576951696724,-1.1446292506420706,0.010054,0.1,0.010182,0.2,1136,940,1581,33011,38036,38030,0,0,0,0,4015,4011,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
497,0.9331115706194372,-6.440389024990279,-4.294045358473053,-1.1483295307968362,0.010036,0.1,0.010121,0.2,1533,699,1474,33369,38199,38192,0,0,0,0,4074,4069,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
498,0.9407295292871197,-6.443284305686538,-4.296157702579198,-1.147020287357836,0.010018,0.1,0.01006,0.2,1084,874,1250,33035,38328,38323,0,0,0,0,4032,4036,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
499,0.947662768789066,-6.426534742317471,-4.289083412972154,-1.14009426073484,0.01,0.1,0.01,0.2,1175,575,1495,33437,38416,38406,0,0,0,0,4052,4052,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
