episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
388,0.9482711843969494,-5.271193904890397,-2.7098099740653643,-0.8811113180067917,-2.352369712560054,-2.7980297221887755,0.012503,0.1,0.019472,0.2,1109,607,1296,33173,37977,37974,0,0,0,0,4006,4016,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
389,0.9482951864086834,-5.270442133905633,-2.7087401988153506,-0.8795485730404166,-2.351794882608379,-2.7991782093602646,0.012475,0.1,0.019355,0.2,1140,613,1145,33904,38872,38866,0,0,0,0,4040,4032,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
390,0.9478294321309146,-5.260997274095829,-2.706345434213445,-0.8756770130209616,-2.3501381975368068,-2.7968682450522007,0.012447,0.1,0.019239,0.2,1178,585,1324,33793,38560,38550,0,0,0,0,3890,3897,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
391,0.9450755881563646,-5.244130506743937,-2.7048732283219703,-0.8664151395184183,-2.3473810786595473,-2.795752637529171,0.012419,0.1,0.019124,0.2,1216,626,1259,33537,38294,38288,0,0,0,0,4012,4016,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
392,0.9439795304033715,-5.250373219725664,-2.7064790382677857,-0.867291287987297,-2.3476726791426037,-2.7951284886703975,0.012391,0.1,0.01901,0.2,1238,623,1208,33220,38149,38143,0,0,0,0,4027,4036,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
393,0.9423431038126,-5.277731087059649,-2.711375452781824,-0.8737576743707853,-2.349686609347231,-2.7985018741819676,0.012364,0.1,0.018896,0.2,1246,664,1110,33127,38114,38105,0,0,0,0,3973,3954,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
394,0.9371082386108028,-5.309426229560896,-2.721040847565367,-0.8806917253499933,-2.352903212524333,-2.8017542851935233,0.012336,0.1,0.018783,0.2,1360,737,1134,33343,38095,38093,0,0,0,0,4010,4011,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
395,0.9417871378428223,-5.325160831283197,-2.725247290208891,-0.8813743979977159,-2.357830156936344,-2.805327147311756,0.012309,0.1,0.018671,0.2,1208,749,1207,33618,38542,38534,0,0,0,0,4013,3997,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
396,0.9457876111458055,-5.342303634708069,-2.7279873929081897,-0.884606322344475,-2.3589280318103816,-2.8073873061955656,0.012282,0.1,0.018559,0.2,1256,567,1207,33627,38242,38234,0,0,0,0,4071,4071,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
397,0.9461452107163445,-5.355900667485716,-2.7302536896800405,-0.8871476136672283,-2.3611592944665207,-2.8083723427846716,0.012254,0.1,0.018448,0.2,1167,608,1237,32959,37872,37865,0,0,0,0,3971,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
398,0.9479656877345565,-5.352739526192351,-2.727822402431194,-0.8865794042156449,-2.3562949134320714,-2.811571011401798,0.012227,0.1,0.018337,0.2,1267,480,1202,33574,38416,38409,0,0,0,0,4064,4066,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
399,0.9433794025858225,-5.363046297540203,-2.731513954762962,-0.8872744064606863,-2.3602080988470746,-2.814300955974353,0.0122,0.1,0.018228,0.2,1192,713,1310,33645,38321,38311,0,0,0,0,4096,4079,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
400,0.9430545627829402,-5.369411206908234,-2.7323068426723505,-0.8889458677278985,-2.3619528896885003,-2.816152156625328,0.012174,0.1,0.018118,0.2,1300,612,1269,33576,38175,38168,0,0,0,0,4028,4033,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
401,0.9391377346045452,-5.391534708414214,-2.7406891976506795,-0.8930467759556189,-2.3683175528727225,-2.8231330767283405,0.012147,0.1,0.01801,0.2,1412,618,1249,33354,37910,37903,0,0,0,0,4045,4047,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
402,0.9452095541211815,-5.396359763087649,-2.742995779784046,-0.892339219937066,-2.372004540302914,-2.8286671838573736,0.01212,0.1,0.017902,0.2,1235,607,1129,33619,38430,38424,0,0,0,0,3919,3926,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
403,0.9477043504440765,-5.390138544746773,-2.740716809816425,-0.8903158427573926,-2.373292965941496,-2.8296175807131,0.012094,0.1,0.017795,0.2,1005,732,1210,33215,38138,38135,0,0,0,0,3889,3900,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
404,0.9426364480105386,-5.399744327685827,-2.741930179667652,-0.8935383409499605,-2.3791581873845757,-2.8354323672007324,0.012068,0.1,0.017689,0.2,1245,671,1194,33401,38293,38288,0,0,0,0,4067,4067,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
