rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk,net_starvation_shortfall,net_congestion_shortfall,time_remaining_fraction,functional_bikes_time_penalty,reachable_imbalance_fraction,recoverable_imbalance_fraction,imbalance_hotspot_distance,destination_starv_ratio,destination_cong_ratio,destination_travel_penalty,destination_roi_starvation,cur_station_func_deficit,functional_load_late_pressure,non_depot_late_load_pressure
0.568313,0.25515798,0.112509936,0.2189533,0.09694842,1.0,0.84375,0.08955224,0.04477612,0.12879173,0.077487536,0.02739543,0.028006842,1.0,0.0,1.0,0.033860046,0.5548847,0.0,0.94736844,0.012730211,0.0,0.0,0.5340283,0.71203774
0.5644644,0.24794072,0.12400332,0.21466587,0.105819955,0.98333335,0.83776224,0.11940298,0.04477612,0.14583951,0.08197753,0.041934088,0.026668351,1.0,0.0,1.0,0.03409091,0.23902084,0.0,0.0,0.010078881,0.0,0.0,0.1451853,0.32666695
0.5516357,0.25830793,0.11102333,0.22670014,0.09418361,1.0,0.77428573,0.11940298,0.04477612,0.14297135,0.06811653,0.046577737,0.016163575,1.0,0.0,1.0,0.034883723,0.22192347,0.0,0.26086956,0.011233006,0.0,0.0,0.56155115,0.7487349
0.5311097,0.23603946,0.108381964,0.2047264,0.0916,1.0,0.7907692,0.08955224,0.04477612,0.12240439,0.060955238,0.03515207,0.014531699,1.0,0.0,1.0,0.036231883,0.119742304,0.16666667,0.0,0.012135617,0.16666667,0.0,0.0,0.19311678
0.49518922,0.23521596,0.10030046,0.20891857,0.088484496,1.0,0.875,0.11940298,0.05970149,0.10769337,0.062200107,0.037412312,0.018032774,1.0,0.0,1.0,0.038860105,0.25430515,0.8333333,0.0,0.0032597356,0.8333333,0.0,0.0,0.19707601
0.48877487,0.24667205,0.095929444,0.224228,0.08400361,1.0,0.82564104,0.14925373,0.04477612,0.11247147,0.053948425,0.040722117,0.01475163,1.0,0.0,1.0,0.03937008,0.19718103,0.0,0.0,0.0077603925,0.0,0.46875,0.5998646,0.79981947
0.48364335,0.23341167,0.08957014,0.21073598,0.0759307,1.0,0.81666666,0.11940298,0.029850746,0.093040094,0.040021177,0.03512298,0.00812173,1.0,0.0,1.0,0.0397878,0.43814006,0.0,0.93333334,0.017005855,0.0,0.0,0.6222958,0.8297277
0.46568313,0.21708184,0.08354511,0.1970505,0.069287695,1.0,0.75,0.11940298,0.014925373,0.07105512,0.036124527,0.022200119,0.0059619085,1.0,0.0,1.0,0.041322313,0.28295267,0.055555556,0.0,0.012913442,0.055555556,0.0,0.0,0.21162954
0.44644,0.20258014,0.08873578,0.18491599,0.07204953,1.0,0.705,0.11940298,0.014925373,0.109102555,0.035275098,0.058554705,0.007012019,1.0,0.0,1.0,0.04310345,0.43994772,1.0,0.0,0.003487177,1.0,0.0,0.0,0.21564695
0.41565105,0.18896842,0.0776007,0.16945598,0.062865496,1.0,0.6,0.104477614,0.014925373,0.09361161,0.034922395,0.052038208,0.00832376,1.0,0.0,1.0,0.046296295,0.32197595,0.0,0.0,0.010705328,0.0,0.41666666,0.660517,0.8806893
0.4323284,0.20138071,0.08142358,0.17731863,0.06746882,0.98333335,0.67,0.08955224,0.014925373,0.093740374,0.03441659,0.04720337,0.010133348,1.0,0.0,1.0,0.041543026,0.45915192,0.0,1.0,0.0024476368,0.0,0.0,0.6269864,0.89569485
0.4323284,0.19048373,0.0880318,0.16560856,0.074778706,0.9030303,0.735,0.05970149,0.029850746,0.08563961,0.03145337,0.042433072,0.014423048,1.0,0.0,1.0,0.041543026,0.009337342,0.22222222,0.0,0.0142897675,0.22222222,0.0,0.0,0.27416825
0.44002566,0.18830955,0.087996714,0.1645681,0.07311179,0.9260606,0.735,0.08955224,0.014925373,0.07428756,0.02854048,0.04004078,0.012770824,1.0,0.0,1.0,0.040816326,0.01881945,0.93333334,0.0,0.0016611645,0.93333334,0.13333334,0.0,0.27824983
0.50801796,0.17642869,0.099065915,0.15302774,0.079262994,0.9227273,0.71,0.08955224,0.0,0.066622935,0.0192648,0.032569442,0.006238786,1.0,0.0,1.0,0.035353534,0.3179444,0.0,0.44,0.0138971675,0.0,0.5416667,0.6642078,0.9488683
0.5054522,0.17826542,0.10065254,0.15588644,0.08176161,0.9727273,0.7681818,0.08955224,0.0,0.05760699,0.016336001,0.03272367,0.0074213725,1.0,0.0,1.0,0.035532996,0.10375139,0.0,0.54761904,0.0078016818,0.0,0.0,0.6781315,0.9687593
0.49518922,0.16567768,0.09422603,0.141558,0.07619231,0.925,0.71,0.05970149,0.0,0.044070892,0.012860613,0.027708923,0.0057027414,1.0,0.0,1.0,0.03626943,0.28068787,0.0,0.875,0.009480726,0.0,0.0,0.6874251,0.9820358
0.51314944,0.1680436,0.10502579,0.14491628,0.08863114,0.9625,0.7681818,0.05970149,0.029850746,0.034414466,0.013771394,0.025465772,0.008381973,1.0,0.0,1.0,0.035,0.53174675,0.0,0.0,0.004919356,0.0,0.0,0.6984501,0.0
0.5182809,0.17321962,0.11939588,0.15215202,0.09771397,1.0,0.74846154,0.07462686,0.029850746,0.019078579,0.013337268,0.015535472,0.008513371,1.0,0.0,1.0,0.04950495,0.44307443,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6722258,0.2634691,0.14029416,0.24032584,0.11243928,1.0,0.7807692,0.1641791,0.014925373,0.16670603,0.0591563,0.05901188,0.024289714,1.0,0.0,1.0,0.03816794,0.15682644,0.0,0.75,0.003920783,0.0,0.0,0.026799407,0.026799407
0.6914689,0.28010973,0.14424276,0.2612902,0.11960476,1.0,0.8579365,0.17910448,0.029850746,0.1671627,0.046090588,0.07353393,0.020043511,1.0,0.0,1.0,0.03710575,0.3198393,0.0,0.0,0.009452142,0.0,0.0,0.0028951888,0.0028951888
0.6658114,0.288459,0.14619271,0.26534882,0.12451216,1.0,0.8663462,0.19402985,0.04477612,0.121787116,0.053508874,0.0505788,0.023985503,1.0,0.0,1.0,0.038535647,0.21947782,0.9285714,0.0,0.0050709927,0.9285714,0.0,0.0,0.0
0.6542656,0.2995164,0.12903383,0.27491215,0.10911771,1.0,0.8423077,0.19402985,0.029850746,0.12872837,0.05634015,0.05287024,0.020226495,1.0,0.0,1.0,0.037254903,0.20193273,0.0,0.24,0.004760991,0.0,0.5416667,0.0832307,0.08761126
0.6709429,0.30072787,0.14058846,0.2731357,0.11938225,1.0,0.8423077,0.19402985,0.04477612,0.13161433,0.06501098,0.04438995,0.022643669,1.0,0.0,1.0,0.03632887,0.34295303,0.0,0.9130435,0.01325785,0.0,0.0,0.110260576,0.11606376
0.67735726,0.29375648,0.14914024,0.26338136,0.12603357,1.0,0.8423077,0.1641791,0.04477612,0.124940224,0.073058255,0.035677068,0.022428272,1.0,0.0,1.0,0.035984848,0.17012121,0.06666667,0.0,0.01173332,0.06666667,0.0,0.0,0.006582307
0.60679924,0.22320594,0.17012638,0.20212473,0.14379403,1.0,0.92115384,0.11940298,0.07462686,0.23758887,0.08891922,0.09756667,0.022680828,1.0,0.0,1.0,0.040169135,0.52015793,1.0,0.0,0.0032634235,1.0,0.0,0.0,0.007493387
0.58242464,0.22825591,0.15758996,0.20651384,0.13320754,1.0,0.9032967,0.13432837,0.05970149,0.2513935,0.08733052,0.10611303,0.018096222,1.0,0.0,1.0,0.04185022,0.16754006,0.0,0.08695652,0.014910906,0.0,0.3243243,0.1636606,0.17227432
0.5837075,0.22817862,0.15406018,0.2077784,0.13068965,1.0,0.8638095,0.14925373,0.04477612,0.22272177,0.089577496,0.079026476,0.022212487,1.0,0.0,1.0,0.041758243,0.47539264,0.0,1.0,0.0126724625,0.0,0.0,0.1901212,0.20012759
0.60679924,0.23284326,0.15872814,0.21071576,0.13627854,1.0,0.9269231,0.14925373,0.07462686,0.19622977,0.08605982,0.06879198,0.021141924,1.0,0.0,1.0,0.040169135,0.27373457,0.0,0.7826087,0.0033455421,0.0,0.0,0.19676752,0.20712371
0.59140474,0.24345325,0.14714397,0.21719323,0.12942816,1.0,0.92115384,0.13432837,0.07462686,0.19328277,0.093449935,0.071602955,0.022450576,1.0,0.0,1.0,0.04121475,0.107019424,0.0,0.6956522,0.007704836,0.0,0.0,0.20765318,0.21858229
0.5978191,0.24534962,0.14937119,0.22132911,0.13077833,1.0,0.92115384,0.14925373,0.07462686,0.20009795,0.09457764,0.07444298,0.020753222,1.0,0.0,1.0,0.04077253,0.38301122,0.0,1.0,0.010775416,0.0,0.0,0.2215249,0.2331841
0.5849904,0.23619899,0.14909038,0.21358004,0.12684363,1.0,0.85384613,0.13432837,0.04477612,0.20132594,0.097491965,0.07707524,0.015974859,1.0,0.0,1.0,0.041666668,0.3243753,0.0,0.0,0.005390384,0.0,0.0,0.012113673,0.024227345
0.60679924,0.24172471,0.16230504,0.21964079,0.14102677,1.0,0.9230769,0.13432837,0.07462686,0.21557038,0.1085506,0.08373385,0.019995285,1.0,0.0,1.0,0.040169135,0.24017572,0.8333333,0.0,0.0040880833,0.8333333,0.0,0.0,0.013037199
0.5978191,0.25331137,0.15186378,0.23216511,0.13554195,1.0,0.97692305,0.17910448,0.07462686,0.2392301,0.11344177,0.088926435,0.024429694,1.0,0.0,1.0,0.04077253,0.30509108,0.0,0.05,0.0067396825,0.0,0.6666667,0.26161218,0.27538124
0.60166776,0.28068733,0.15227146,0.2522179,0.1360481,1.0,0.98125,0.17910448,0.08955224,0.19055809,0.12663718,0.043284103,0.026832229,1.0,0.0,1.0,0.040511727,0.0101642,0.0,0.72727275,0.00908676,0.0,0.47619048,0.28458577,0.29956394
0.6003849,0.268145,0.15502946,0.23460625,0.13815807,0.98125,0.98333335,0.13432837,0.08955224,0.18498588,0.14000057,0.038597822,0.03333903,1.0,0.0,1.0,0.040598292,0.02115244,0.0,0.6666667,0.0030814311,0.0,0.0,0.2943681,0.30986115
0.59012187,0.26467028,0.15013146,0.23126009,0.1325431,1.0,0.98125,0.11940298,0.07462686,0.18531778,0.13499218,0.0411699,0.034131326,1.0,0.0,1.0,0.041304346,0.2123511,0.0,1.0,0.003103927,0.0,0.0,0.3041723,0.3201814
0.5631815,0.24416925,0.14592056,0.21126798,0.12887226,0.9785714,0.98125,0.104477614,0.07462686,0.17244793,0.12945515,0.032671805,0.031988997,1.0,0.0,1.0,0.04328018,0.19225065,0.0,0.0,0.0020726067,0.0,0.0,0.04888117,0.06517489
0.5388069,0.23772843,0.13609579,0.20227917,0.1216198,0.91439396,0.98125,0.07462686,0.07462686,0.26393503,0.1322428,0.06870474,0.0307059,1.0,0.0,1.0,0.045238096,0.022547709,0.0,0.041666668,0.0024876546,0.0,0.0,0.32444042,0.34151623
0.5439384,0.22633946,0.1381431,0.19385338,0.12479903,0.9269231,1.0,0.07462686,0.07462686,0.19930887,0.14395027,0.045616005,0.031260844,1.0,0.0,1.0,0.04481132,0.3707023,0.0,1.0,0.003103927,0.0,0.48,0.3398994,0.35778883
0.53367543,0.2196042,0.13571678,0.19059907,0.122010656,0.93968254,0.9785714,0.104477614,0.07462686,0.22315441,0.16641626,0.054314762,0.032062966,1.0,0.0,1.0,0.045673076,0.106423594,0.0,0.73913044,0.015953792,0.0,0.0,0.35880697,0.37769154
0.52854395,0.19852717,0.13623998,0.16562021,0.118421,0.9269231,0.89,0.07462686,0.05970149,0.24827561,0.18312736,0.04772045,0.033309817,1.0,0.0,1.0,0.046116505,0.05627346,0.0,0.0,0.016321165,0.0,0.0,0.019898517,0.039797034
0.5349583,0.19793694,0.13602507,0.16878782,0.11725619,0.9269231,0.85384613,0.104477614,0.04477612,0.2827105,0.20147519,0.06531788,0.032714847,1.0,0.0,1.0,0.04556355,0.4262628,0.93333334,0.0,0.011093799,0.93333334,0.0,0.0,0.021180617
0.50801796,0.22459912,0.10421107,0.19769554,0.08580065,1.0,0.75846153,0.08955224,0.014925373,0.27242962,0.28061005,0.049986396,0.054796796,1.0,0.0,1.0,0.0479798,0.15958364,0.0,0.0,0.0052276,0.0,0.41666666,0.1515956,0.17325212
0.4913406,0.22909649,0.09525956,0.19976456,0.07906228,0.975,0.745,0.104477614,0.014925373,0.34491357,0.2817979,0.09006254,0.05591794,1.0,0.0,1.0,0.049608354,0.35795954,1.0,0.0,0.026587924,1.0,0.0,0.4212769,0.44468117
0.48236048,0.2201113,0.08664781,0.19652964,0.07433318,1.0,0.75,0.13432837,0.029850746,0.32407662,0.30424866,0.0738158,0.05631796,1.0,0.0,1.0,0.047872342,0.02311629,0.0,0.0,0.012209536,0.0,0.0,0.09825963,0.14738944
0.55291855,0.24916641,0.10214886,0.22309318,0.08677333,1.0,0.79375,0.13432837,0.029850746,0.30867162,0.23003373,0.062488925,0.02748823,1.0,0.0,1.0,0.041763343,0.38051927,1.0,0.0,0.0053351037,1.0,0.0,0.0,0.05110452
0.53367543,0.26224613,0.08266273,0.23249489,0.06968475,1.0,0.5914286,0.11940298,0.029850746,0.3426552,0.21509866,0.104170054,0.020065838,1.0,0.0,1.0,0.043269232,0.23458818,1.0,0.0,0.0049735927,1.0,0.46153846,0.41576633,0.4677371
0.55291855,0.26203734,0.08336203,0.23281722,0.06452837,1.0,0.64666665,0.14925373,0.0,0.32817766,0.20608623,0.10911258,0.021386877,1.0,0.0,1.0,0.041763343,0.21225913,0.0,0.8,0.007295588,0.0,0.055555556,0.48624423,0.54027134
0.57344455,0.25066882,0.09912612,0.22021586,0.08086626,1.0,0.76,0.13432837,0.014925373,0.29255733,0.18995813,0.06882202,0.026358826,1.0,0.0,1.0,0.040268455,0.24524681,0.18181819,0.0,0.008676832,0.18181819,0.0,0.0,0.055748682
0.588839,0.24294996,0.108116716,0.21672593,0.09178195,1.0,0.84884614,0.104477614,0.014925373,0.5064118,0.14811069,0.0762039,0.029859599,1.0,0.0,1.0,0.039215688,0.18781142,1.0,0.0,0.0056078057,1.0,0.09375,0.0,0.057751305
0.6119307,0.2594709,0.11706252,0.2296746,0.10503349,1.0,0.94545454,0.13432837,0.05970149,0.4930403,0.14441578,0.08503205,0.036545396,1.0,0.0,1.0,0.03773585,0.40887824,0.0,0.12,0.010145584,0.0,0.46666667,0.5323231,0.5914701
0.6209108,0.26645216,0.11789523,0.23796554,0.10322445,1.0,0.86043954,0.13432837,0.05970149,0.46227416,0.12866989,0.08980462,0.033394832,1.0,0.0,1.0,0.037190083,0.41192338,0.0,1.0,0.0013873433,0.0,0.0,0.5464584,0.607176
0.6221937,0.2454554,0.12034718,0.2135603,0.107843325,0.9823529,0.8913636,0.104477614,0.05970149,0.43375865,0.1288333,0.07805348,0.032357227,1.0,0.0,1.0,0.037113402,0.17507017,0.24,0.0,0.003634929,0.24,0.0,0.0,0.061446838
0.63502246,0.2647119,0.12320998,0.23764382,0.11014605,1.0,0.92291665,0.1641791,0.05970149,0.31294975,0.10899482,0.060719244,0.029303644,1.0,0.0,1.0,0.036363635,0.16018218,1.0,0.0,0.0131535,1.0,0.19444445,0.0,0.06422188
0.5388069,0.2892164,0.09915998,0.27020928,0.085349284,1.0,0.8233333,0.19402985,0.04477612,0.21449238,0.115370505,0.0787691,0.028810136,1.0,0.0,1.0,0.042857144,0.29590508,0.0,0.0,0.009900377,0.0,0.5,0.5903324,0.6559249
0.5349583,0.27782416,0.11084537,0.25712532,0.09609528,1.0,0.84,0.19402985,0.04477612,0.19253486,0.11706371,0.06718371,0.034336496,1.0,0.0,1.0,0.043165468,0.28503108,0.0,0.7777778,0.003548916,0.0,0.0,0.60645914,0.6738435
0.5221296,0.24556236,0.11421077,0.22128585,0.099028364,1.0,0.87222224,0.1641791,0.04477612,0.17559685,0.10628449,0.056336425,0.03321768,1.0,0.0,1.0,0.044226043,0.3601964,0.0,0.0,0.009670677,0.0,0.0,0.034544293,0.103632875
0.5144323,0.23081726,0.10013162,0.20423757,0.08314801,0.98125,0.77521366,0.11940298,0.029850746,0.1484304,0.08937971,0.042402104,0.020209452,1.0,0.0,1.0,0.04488778,0.28269473,0.9375,0.0,0.0073412596,0.9375,0.0,0.0,0.07120913
0.54650414,0.24452075,0.09829359,0.22380854,0.08024465,1.0,0.7090909,0.13432837,0.014925373,0.14085725,0.07372146,0.039163705,0.019019727,1.0,0.0,1.0,0.04225352,0.33157772,0.0,0.0,0.017703818,0.0,0.56,0.36719033,0.4406284
0.55805004,0.2581098,0.09349788,0.23411854,0.07645214,1.0,0.6575758,0.14925373,0.014925373,0.14582816,0.059369553,0.041169446,0.013977948,1.0,0.0,1.0,0.03908046,0.15983857,0.0,0.33333334,0.002344773,0.0,0.0,0.6379007,0.7504714
0.53239256,0.22934018,0.09721061,0.20528124,0.0774764,1.0,0.6775,0.14925373,0.014925373,0.09769299,0.055096343,0.023409097,0.013410953,1.0,0.0,1.0,0.038554218,0.26858,0.0952381,0.0,0.008325363,0.0952381,0.0,0.0,0.15477495
0.5208467,0.22819023,0.09970777,0.20571303,0.08237067,1.0,0.6965909,0.13432837,0.014925373,0.101761,0.096519776,0.03955879,0.039688513,1.0,0.0,1.0,0.039408866,0.18701231,1.0,0.0,0.009636048,1.0,0.0,0.0,0.1593668
0.5388069,0.24201412,0.11699153,0.21694061,0.101154,1.0,0.7326923,0.14925373,0.04477612,0.111512184,0.09880056,0.046352267,0.048792202,1.0,0.0,1.0,0.030952381,0.108086236,0.0,0.10344828,0.0074507846,0.0,0.375,0.52638185,0.8098182
0.5542014,0.25063115,0.122378044,0.22129175,0.10543865,1.0,0.76346153,0.13432837,0.04477612,0.10679334,0.09653986,0.044530384,0.047785416,1.0,0.0,1.0,0.027777778,0.25048396,0.0,1.0,0.0037158001,0.0,0.0,0.49710175,0.8285029
0.52854395,0.22465472,0.11814014,0.19710243,0.09643042,0.98,0.76346153,0.11940298,0.014925373,0.081544265,0.08796329,0.03786872,0.04381399,1.0,0.0,1.0,0.029126214,0.21701264,0.1875,0.0,0.010555055,0.1875,0.0,0.0,0.33715165
0.53752404,0.23580281,0.11746877,0.20964335,0.09490231,1.0,0.76346153,0.11940298,0.014925373,0.08400708,0.08408522,0.041574452,0.043851957,1.0,0.0,1.0,0.028639618,0.016645353,1.0,0.0,0.0011021583,1.0,0.09677419,0.0,0.34188867
0.5477871,0.23958665,0.1226859,0.20845793,0.101117656,0.92115384,0.8333333,0.104477614,0.0,0.086848035,0.046731032,0.041492682,0.021332832,1.0,0.0,1.0,0.023419203,0.08423148,0.0,0.2,0.006493306,0.0,0.41666666,0.434851,0.869702
0.56574726,0.24051635,0.1305715,0.21349998,0.110093445,1.0,0.8566667,0.11940298,0.029850746,0.07892309,0.048344977,0.041521523,0.02046795,1.0,0.0,1.0,0.020408163,0.31763035,0.0,0.0,0.0016232133,0.0,0.0,0.39639932,0.0
0.5503528,0.24119955,0.122198775,0.21473199,0.10122019,1.0,0.8303922,0.11940298,0.014925373,0.07082601,0.03770752,0.039938685,0.018173026,1.0,0.0,1.0,0.046620045,0.20597653,0.0,0.6956522,0.002083124,0.0,0.0,0.89790076,0.89790076
0.52854395,0.20775247,0.11500842,0.1864643,0.0938624,1.0,0.74846154,0.104477614,0.014925373,0.03677364,0.049455546,0.019063372,0.032133058,1.0,0.0,1.0,0.048543688,0.26753333,0.0,0.0,0.012462884,0.0,0.0,0.09338728,0.09338728
0.50801796,0.20091876,0.11581838,0.17601475,0.09779503,0.97692305,0.71909094,0.08955224,0.029850746,0.057757292,0.04103563,0.038936213,0.029399687,1.0,0.0,1.0,0.05050505,0.26200145,1.0,0.0,0.013251079,1.0,0.0,0.9652946,0.9652946
0.487492,0.18397063,0.106532894,0.15611586,0.0857792,0.90909094,0.75664335,0.07462686,0.0,0.045891028,0.01903725,0.033945274,0.011600043,1.0,0.0,1.0,0.05263158,0.32445076,0.0,0.0,0.001955268,0.0,0.027027028,0.24539545,0.24539545
0.5067351,0.1977296,0.117546566,0.17170471,0.09942186,0.9188811,0.75846153,0.08955224,0.029850746,0.0343918,0.035444394,0.019883988,0.029454038,1.0,0.0,1.0,0.050632913,0.25392613,0.0,0.0,0.003417384,0.0,0.0,0.24939501,0.0
0.5503528,0.1720323,0.14101978,0.14514905,0.11800427,0.9030303,0.82564104,0.05970149,0.029850746,0.019686503,0.015781391,0.010606313,0.011250554,1.0,0.0,1.0,0.046620045,0.47034258,0.0,0.0,0.0,0.0,0.0,0.25,0.0
0.6042335,0.22901368,0.11668836,0.20699698,0.098231636,1.0,0.7678733,0.13432837,0.029850746,0.14363706,0.05695519,0.07740899,0.0141340615,1.0,0.0,1.0,0.042462844,0.3002362,0.45,0.0,0.0012796384,0.45,0.0,0.0,0.0
0.6170622,0.23778443,0.11250626,0.21473514,0.09298902,1.0,0.7678733,0.11940298,0.029850746,0.15451553,0.039953094,0.076497145,0.007154181,1.0,0.0,1.0,0.04158004,0.25972885,1.0,0.0,0.0022211417,1.0,0.34615386,0.0,0.0
0.6183451,0.24716713,0.11433485,0.22237466,0.09367748,1.0,0.7678733,0.11940298,0.014925373,0.16288687,0.041749254,0.07827009,0.006740568,1.0,0.0,1.0,0.041493777,0.15029992,0.0,0.06666667,0.004760991,0.0,0.7916667,0.05901352,0.05901352
0.49903783,0.22603595,0.09319617,0.20826724,0.07642883,1.0,0.71909094,0.14925373,0.014925373,0.17714627,0.041746646,0.09406248,0.0056515187,1.0,0.0,1.0,0.051413883,0.21187697,0.0,0.8333333,0.0033616407,0.0,0.16666667,0.0779309,0.0779309
0.5157152,0.22963901,0.10179575,0.21287453,0.0821767,1.0,0.7437247,0.1641791,0.014925373,0.181951,0.039360154,0.09323134,0.006280467,1.0,0.0,1.0,0.049751244,0.54946345,0.0,0.95,0.002386889,0.0,0.0,0.08394569,0.08394569
0.50416934,0.2224752,0.10684398,0.20768988,0.086600766,1.0,0.76346153,0.1641791,0.014925373,0.18755722,0.0403121,0.09497233,0.006710337,1.0,0.0,1.0,0.050890584,0.37098387,0.0,0.0,0.009743222,0.0,0.0,0.009749088,0.009749088
0.5016036,0.20966457,0.109001994,0.19111958,0.087879844,1.0,0.75,0.11940298,0.014925373,0.18730551,0.044281393,0.09151077,0.006486986,1.0,0.0,1.0,0.051150896,0.26419887,0.875,0.0,0.006456302,0.875,0.0,0.0,0.0
0.5016036,0.21726373,0.097113736,0.19784342,0.07644473,1.0,0.7257895,0.13432837,0.0,0.21566692,0.041760746,0.11078036,0.0060573565,1.0,0.0,1.0,0.051150896,0.4444275,1.0,0.0,0.0050815716,1.0,0.56,0.12834938,0.12834938
0.5311097,0.2221095,0.11477136,0.20201112,0.09362799,1.0,0.7460526,0.13432837,0.014925373,0.22452366,0.058519524,0.100996904,0.011601452,1.0,0.0,1.0,0.048309177,0.4841117,0.0,0.65217394,0.0036454718,0.0,0.71428573,0.1475573,0.1475573
0.5182809,0.21660775,0.116269656,0.19831802,0.09636923,1.0,0.7460526,0.13432837,0.029850746,0.22374612,0.066023454,0.10478901,0.013478229,1.0,0.0,1.0,0.04950495,0.17863904,0.0,0.0,0.0058016754,0.0,0.0,0.015706768,0.015706768
0.5311097,0.22111204,0.12024851,0.1979352,0.099761106,1.0,0.75,0.104477614,0.029850746,0.24145094,0.07002266,0.10456626,0.014906449,1.0,0.0,1.0,0.048309177,0.19464973,0.8666667,0.0,0.0032597356,0.8666667,0.0,0.0,0.0
0.52469534,0.22521296,0.115502246,0.19865063,0.09429903,1.0,0.7357895,0.104477614,0.014925373,0.260745,0.06600051,0.10798777,0.011624173,1.0,0.0,1.0,0.048899755,0.36810502,0.0,0.0,0.009057621,0.0,0.40625,0.1792879,0.1792879
0.54137266,0.26361483,0.09697715,0.23857868,0.07921566,1.0,0.70411766,0.1641791,0.014925373,0.21211413,0.070543714,0.093454815,0.006753709,1.0,0.0,1.0,0.047393367,0.39749953,0.0,0.5833333,0.013934,0.0,0.027027028,0.218464,0.218464
0.5349583,0.26283425,0.102767006,0.24220699,0.08727548,1.0,0.7208556,0.14925373,0.029850746,0.22812179,0.076061055,0.10145261,0.01665593,1.0,0.0,1.0,0.04796163,0.14542957,0.0,0.0,0.009937173,0.0,0.0,0.023220774,0.023220774
0.5298268,0.2547131,0.09663044,0.23172587,0.08018219,1.0,0.74444443,0.14925373,0.014925373,0.23298323,0.079652786,0.09842933,0.015844235,1.0,0.0,1.0,0.04842615,0.15754575,0.8125,0.0,0.0064234887,0.8125,0.0,0.0,0.0
0.5182809,0.2597685,0.08542043,0.23547539,0.06860312,1.0,0.62545455,0.13432837,0.0,0.24050978,0.073667645,0.09443041,0.016320093,1.0,0.0,1.0,0.047029704,0.19544774,0.0,0.0,0.003742323,0.0,0.5,0.23603125,0.24914409
0.5093008,0.2538611,0.074622266,0.22700645,0.06009514,1.0,0.6090909,0.13432837,0.0,0.26332122,0.06876955,0.0960136,0.011041889,1.0,0.0,1.0,0.047858942,0.3079289,0.0,0.8235294,0.007985751,0.0,0.0,0.2704815,0.28471735
0.49903783,0.22171535,0.10332581,0.20228827,0.082172334,1.0,0.69,0.1641791,0.0,0.22896089,0.07734739,0.08074158,0.015622298,1.0,0.0,1.0,0.046272494,0.11407536,0.0,0.0,0.0018783748,0.0,0.0,0.1744841,0.2035648
0.50032073,0.22509518,0.10267668,0.20835558,0.08439507,1.0,0.65416664,0.14925373,0.014925373,0.23675807,0.09436272,0.08421422,0.016384557,1.0,0.0,1.0,0.046153847,0.2803377,0.0,0.4827586,0.011713255,0.0,0.0,0.28858897,0.3206544
0.49262348,0.21252768,0.10373513,0.19603063,0.08324837,1.0,0.75,0.13432837,0.014925373,0.2607819,0.08931879,0.0867326,0.015154904,1.0,0.0,1.0,0.044270832,0.11336583,0.11111111,0.0,0.010676355,0.11111111,0.0,0.0,0.050808936
0.47851187,0.19940628,0.10356402,0.17690806,0.0830184,1.0,0.7392857,0.104477614,0.014925373,0.2724715,0.0911915,0.09226963,0.016118418,1.0,0.0,1.0,0.04557641,0.27273738,0.0,0.0,0.001039501,0.0,0.093023255,0.22976252,0.28278464
0.49518922,0.25915927,0.08523787,0.22582698,0.070066854,1.0,0.6363636,0.08955224,0.029850746,0.24059287,0.11293638,0.05921242,0.019970002,1.0,0.0,1.0,0.041450776,0.27833512,0.0,0.0,0.010782895,0.0,0.0,0.30113888,0.3764236
0.48364335,0.24294592,0.08796128,0.2116521,0.07182043,1.0,0.6363636,0.08955224,0.029850746,0.2382447,0.13065523,0.056135297,0.02353583,1.0,0.0,1.0,0.042440318,0.014912947,0.0,0.0,0.015176001,0.0,0.0,0.0,0.07934412
0.4913406,0.25247088,0.0875945,0.22671218,0.070276044,1.0,0.7,0.13432837,0.014925373,0.25275198,0.14560753,0.058662575,0.017203294,1.0,0.0,1.0,0.03916449,0.23243663,1.0,0.0,0.002264649,1.0,0.0,0.0,0.103926376
0.47979474,0.24511568,0.088378854,0.21984918,0.075214975,1.0,0.73151517,0.13432837,0.029850746,0.3025519,0.16174275,0.05840165,0.01046291,1.0,0.0,1.0,0.037433155,0.31118336,0.0,0.0,0.015319687,0.0,0.5,0.021777717,0.15244402
0.47979474,0.23212507,0.09108989,0.20439774,0.07705423,1.0,0.73151517,0.104477614,0.029850746,0.30174,0.18330012,0.051703773,0.015612071,1.0,0.0,1.0,0.026737968,0.2685236,0.0,0.2,0.009542026,0.0,0.0,0.22742298,0.45484596
0.5016036,0.24392594,0.087224334,0.21772136,0.07343427,1.0,0.745,0.11940298,0.014925373,0.31466165,0.1726059,0.055019375,0.010768471,1.0,0.0,1.0,0.023017902,0.34716448,0.0,0.0,0.0010983004,0.0,0.0,0.20947233,0.0
