Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,squared_starvation_penalty,squared_congestion_penalty,time_of_day_fraction,multi_horizon_starvation_risk
9000,17801.821407832427,V0,S13,S15,0,12,-192.9289503781401,0.0,0.17067564082912529,0.10975757722022203,0.3333333333333333,0.2161642078255292
9000,17821.324792936637,V0,S15,S32,0,0,-204.8998808281765,0.0,0.1794230852418849,0.09563863302807755,0.375,0.23669018601667735
9000,17829.91845111202,V0,S32,S8,11,0,-204.5554617068065,0.0,0.1819173673630047,0.08542090624396835,0.375,0.241180243745991
9000,17849.53814549459,V0,S8,S59,9,0,-210.2085549472909,0.0,0.1968875581903029,0.0717611877283125,0.375,0.25657472738935216
9000,17873.90346488214,V0,S59,S53,0,0,-213.14822527049085,0.0,0.19857561309239058,0.09877669779029799,0.375,0.24438742783835793
9000,17881.405604374206,V0,S53,S15,0,16,-213.38058875382433,0.0,0.19432258982149644,0.09657985488537418,0.4166666666666667,0.23091725465041693
9000,17897.172815597944,V0,S15,S34,0,4,-224.48633737740457,0.0,0.21138490634666476,0.09967989382643906,0.4166666666666667,0.24887748556767159
9000,17903.675791154266,V0,S34,S18,0,0,-228.2971351346804,0.0,0.22376832536698502,0.08994876986238384,0.4166666666666667,0.2578576010262989
9000,17912.204640562955,V0,S18,S59,12,0,-230.88375030267002,0.0,0.23391633249195748,0.07754298231062005,0.4166666666666667,0.2668377164849262
9000,17922.133452075406,V0,S59,S34,8,0,-230.0027649573038,0.0,0.2258587935242051,0.08686180757649102,0.4166666666666667,0.26363053239255935
9000,17935.486870873323,V0,S34,S41,0,12,-220.35550178698213,0.0,0.21172246597208133,0.0849131469028361,0.4166666666666667,0.24695317511225146
9000,17950.2125865001,V0,S41,S35,0,8,-227.77785836986476,0.0,0.20375080164735876,0.10316124191869165,0.4583333333333333,0.24310455420141117
9000,17966.84613534776,V0,S35,S58,0,0,-232.89080660000684,0.0,0.20717395450690587,0.10481307618283608,0.4583333333333333,0.25465041693393203
9000,17978.359230419195,V0,S58,S18,13,0,-234.8588806178819,0.0,0.21136519291822176,0.09179628141486969,0.4583333333333333,0.2668377164849262
9000,17989.45308675367,V0,S18,S15,7,0,-231.01276834428427,0.0,0.19359157759482795,0.0983304370512255,0.4583333333333333,0.2642719692110327
9000,18000.71967901046,V0,S15,S41,0,14,-226.9685841178897,0.0,0.17568028963178087,0.10705410881436014,0.5,0.24053880692751764
9000,18015.187130157814,V0,S41,S35,0,6,-232.99808461655186,0.0,0.17574035672824595,0.123963362294773,0.5,0.24631173829377806
9000,18030.820679005476,V0,S35,S40,0,0,-240.91665937365974,0.0,0.19617788394151195,0.11296140828362031,0.5,0.26234765875561256
9000,18038.752987395823,V0,S40,S8,10,0,-243.2736085322705,0.0,0.20981728169609462,0.10555540936845904,0.5,0.2642719692110327
9000,18059.259434916166,V0,S8,S37,10,0,-251.92410578379491,0.0,0.2261813179023446,0.10629222594190284,0.5,0.2771007055805003
9000,18082.721472441677,V0,S37,S66,0,0,-267.2301044425939,0.0,0.2292911578099099,0.11631377104832269,0.5416666666666666,0.2944194996792816
9000,18088.79401330429,V0,S66,S17,0,11,-260.44598100343165,0.0,0.21505200219272436,0.12540842636511607,0.5416666666666666,0.2783835792174471
9000,18104.63292873736,V0,S17,S26,0,9,-254.59710246475143,0.0,0.2030600121619264,0.12982730220336383,0.5416666666666666,0.2668377164849262
9000,18114.140521541507,V0,S26,S63,0,0,-259.10393789896597,0.0,0.20467939010846745,0.13265159120764,0.5416666666666666,0.2771007055805003
9000,18125.115933629677,V0,S63,S60,13,0,-262.04697160495965,0.0,0.21042694561425415,0.10642559033395729,0.5833333333333334,0.281590763309814
9000,18139.085091495646,V0,S60,S61,7,0,-254.15040868077728,0.0,0.18893168304468078,0.11864249981843905,0.5833333333333334,0.2655548428479795
9000,18147.20026070281,V0,S61,S26,0,7,-239.35106464713124,0.0,0.16074540943954346,0.1279305294976957,0.5833333333333334,0.23604874919820398
9000,18159.736998133154,V0,S26,S24,0,13,-243.80915378739314,0.0,0.16728905116920126,0.13849012214916123,0.5833333333333334,0.23669018601667735
9000,18172.23553730313,V0,S24,S60,0,0,-260.06481515534193,0.0,0.2026615726626031,0.13020673597006335,0.5833333333333334,0.2642719692110327
9000,18182.789549200148,V0,S60,S54,15,0,-269.38953324253913,0.0,0.2145002609378697,0.1203231643767829,0.625,0.27132777421423987
9000,18199.73548094511,V0,S54,S63,5,0,-258.1629216628567,0.0,0.18746108607486317,0.11679187698079704,0.625,0.2610647851186658
9000,18209.096007307246,V0,S63,S49,0,12,-253.39524637381237,0.0,0.1790004371851848,0.11313836198934771,0.625,0.25593329057087877
9000,18222.991338861077,V0,S49,S32,0,8,-241.22584599497455,0.0,0.15766366344761418,0.10492506689268849,0.625,0.2418216805644644
9000,18237.84625958042,V0,S32,S40,0,0,-250.97694484472186,0.0,0.17344538427249775,0.1029194405658634,0.625,0.2604233483001924
9000,18244.126245002873,V0,S40,S62,11,0,-251.62191353840237,0.0,0.1722108537149633,0.0860469741648823,0.6666666666666666,0.25657472738935216
9000,18253.358084797474,V0,S62,S52,9,0,-254.49098082984705,0.0,0.18242731484193364,0.07385571535408177,0.6666666666666666,0.2661962796664529
9000,18262.406920008554,V0,S52,S42,0,0,-247.74590777033978,0.0,0.1614045035852944,0.09032103801472383,0.6666666666666666,0.2501603592046183
9000,18273.418831136383,V0,S42,S32,0,10,-239.95856075503076,0.0,0.14449136372098093,0.10075268253279712,0.6666666666666666,0.2322001282873637
9000,18286.64648293103,V0,S32,S3,0,10,-249.08485036713432,0.0,0.14836405102275593,0.11409404584219063,0.6666666666666666,0.24695317511225146
9000,18295.635131262774,V0,S3,S31,0,0,-255.25781068391356,0.0,0.1650963364991496,0.09192644450729197,0.6666666666666666,0.2687620269403464
9000,18306.02024958695,V0,S31,S62,20,0,-269.5901874242278,0.0,0.17626051378166321,0.09902912378534116,0.7083333333333334,0.27902501603592045
9000,18321.99681976377,V0,S62,S50,0,0,-261.3212359709834,0.0,0.15771632012706005,0.12852310880548773,0.7083333333333334,0.24695317511225146
9000,18329.950414114453,V0,S50,S24,0,11,-252.22851367480155,0.0,0.14245208922260286,0.13093894062068234,0.7083333333333334,0.22963438101347017
9000,18346.27087418381,V0,S24,S26,0,9,-252.69203423974437,0.0,0.1450744501412135,0.13972209512893335,0.7083333333333334,0.22257857601026299
9000,18356.769413353788,V0,S26,S44,0,0,-254.0473379014061,0.0,0.14900132635266528,0.11831232163775923,0.7083333333333334,0.23925593329057088
9000,18367.490890381625,V0,S44,S47,10,0,-252.90635642358842,0.0,0.14315952131251602,0.10072434940510319,0.75,0.23412443874278382
9000,18381.671609665755,V0,S47,S60,10,0,-245.93677410195966,0.0,0.13787151907529893,0.08110296421309453,0.75,0.23155869146889033
9000,18391.854594507127,V0,S60,S8,0,0,-249.72340643745255,0.0,0.1385995336996888,0.10121911196166143,0.75,0.22771007055805004
9000,18411.593676988527,V0,S8,S26,0,11,-246.69560959501615,0.0,0.13334756011871954,0.1101133124997126,0.75,0.2161642078255292
9000,18432.34170796697,V0,S26,S18,0,9,-248.0128600838196,0.0,0.12486522156821667,0.11074114841844955,0.7916666666666666,0.20718409236690186
9000,18447.30270583502,V0,S18,S60,0,0,-263.7461415598622,0.0,0.15612490316861274,0.10028377422610227,0.7916666666666666,0.2379730596536241
9000,18451.762909000197,V0,S60,S64,15,0,-264.5451192354263,0.0,0.16317622878997215,0.09257399945692447,0.7916666666666666,0.24053880692751764
9000,18463.216635121284,V0,S64,S18,5,0,-254.5871005944805,0.0,0.14872038144445995,0.0940728291784656,0.7916666666666666,0.22065426555484285
9000,18469.23731579034,V0,S18,S5,0,12,-246.01869489514098,0.0,0.13635697990883838,0.09556879834922712,0.7916666666666666,0.20333547145606157
9000,19142.39124357702,V0,S5,S7,0,8,-179.34938782476326,0.0,0.1412537144884891,0.13043265511851873,0.2916666666666667,0.2020525978191148
9000,19151.704937903825,V0,S7,S55,0,0,-184.27204748914568,0.0,0.15269932386751975,0.11838335694175164,0.2916666666666667,0.21680564464400257
9000,19167.335412880188,V0,S55,S59,14,0,-180.80905147906498,0.0,0.1555789686625341,0.09928017964047162,0.2916666666666667,0.21808851828094933
9000,19183.826415283267,V0,S59,S38,6,0,-173.26176822519443,0.0,0.13605701485995275,0.10820688970275875,0.2916666666666667,0.20397690827453496
9000,19190.56962202924,V0,S38,S42,0,10,-163.48372930420737,0.0,0.11992400779210169,0.10520677924172113,0.2916666666666667,0.1892238614496472
9000,19209.68262243684,V0,S42,S7,0,9,-164.50471168641636,0.0,0.11517983405556509,0.1041514408459708,0.3333333333333333,0.17767799871712636
9000,19232.354826534873,V0,S7,S54,0,1,-173.93889411516724,0.0,0.13236085687968596,0.09671723636679373,0.3333333333333333,0.19820397690827454
9000,19247.804665609856,V0,S54,S44,12,0,-171.4375902291756,0.0,0.12969496839311712,0.08659728311161355,0.3333333333333333,0.20012828736369467
9000,19260.75520033998,V0,S44,S66,8,0,-178.25664008106332,0.0,0.12819933852008497,0.09196182177998949,0.375,0.1988454137267479
9000,19271.670443713567,V0,S66,S47,0,11,-174.984307213538,0.0,0.1271312728386806,0.09452259596743924,0.375,0.18794098781270044
9000,19282.98416854643,V0,S47,S30,0,9,-169.12511789219013,0.0,0.11301267442760415,0.09062318880433962,0.375,0.18409236690186018
9000,19291.668336042814,V0,S30,S13,0,0,-172.55299829506083,0.0,0.12828424252445214,0.07536485184450675,0.375,0.19371391917896089
9000,19301.345147144082,V0,S13,S62,13,0,-172.76031373741955,0.0,0.12974790194335273,0.06939665162666264,0.375,0.19756254008980115
9000,19322.303222514627,V0,S62,S32,7,0,-180.44443558730208,0.0,0.13745241099445088,0.05977242992622969,0.4166666666666667,0.2026940346375882
9000,19332.32926530217,V0,S32,S3,0,9,-175.19808034053548,0.0,0.1274293492694637,0.06721846636592635,0.4166666666666667,0.1892238614496472
9000,19340.817913633913,V0,S3,S7,0,9,-173.15849661536026,0.0,0.12197135587137085,0.07162864956652983,0.4166666666666667,0.18409236690186018
9000,19362.302274849586,V0,S7,S54,0,2,-185.4408592355888,0.0,0.14277721937026908,0.06858036886475076,0.4166666666666667,0.20718409236690186
9000,19378.25211392457,V0,S54,S4,10,0,-192.1903646616567,0.0,0.15193584252961045,0.07001034144750169,0.4166666666666667,0.2193713919178961
9000,19391.365554197244,V0,S4,S31,9,0,-201.26838831269572,0.0,0.162980145333342,0.061709259082477735,0.4583333333333333,0.2251443232841565
9000,19400.930654733875,V0,S31,S66,1,0,-198.30851973585857,0.0,0.14901687886805004,0.07926393750152601,0.4583333333333333,0.21423989737010904
9000,19404.814842148982,V0,S66,S7,0,10,-187.68829942213895,0.0,0.1319918317865344,0.08076132754118205,0.4583333333333333,0.19435535599743425
9000,19419.45662958124,V0,S7,S30,0,10,-189.12103422021386,0.0,0.12685073688258094,0.08686808364665403,0.4583333333333333,0.19820397690827454
9000,19432.250409416247,V0,S30,S12,0,0,-190.49352115115516,0.0,0.1346745928545116,0.0789473372486024,0.4583333333333333,0.2020525978191148
9000,19446.354599282204,V0,S12,S19,10,0,-198.19851101952997,0.0,0.14376006485871862,0.06267360599004859,0.5,0.21103271327774215
9000,19455.56606259412,V0,S19,S37,6,0,-192.93666620689248,0.0,0.1329221174520571,0.06653184077878185,0.5,0.20076972418216807
9000,19467.43542423043,V0,S37,S6,0,12,-185.22226076786944,0.0,0.12197924403353844,0.06828533561496365,0.5,0.18473380372033354
9000,19487.79851058633,V0,S6,S24,0,4,-185.49045297137184,0.0,0.130424502906574,0.06041628645565619,0.5,0.18473380372033354
9000,19496.168740759378,V0,S24,S41,0,0,-189.22446146840787,0.0,0.13566603542315864,0.05708066067563385,0.5,0.19435535599743425
9000,19506.190977183687,V0,S41,S31,12,0,-202.42618907880973,0.0,0.15009893731878807,0.053410875099243534,0.5416666666666666,0.2065426555484285
9000,19516.45982046647,V0,S31,S42,8,0,-206.31618576472536,0.0,0.15786820288832917,0.05681224388354034,0.5416666666666666,0.20974983964079538
9000,19533.058021956975,V0,S42,S48,0,10,-211.94360928902347,0.0,0.16000913005109343,0.07511913960406423,0.5416666666666666,0.2116741500962155
9000,19550.422517078263,V0,S48,S65,0,8,-204.35011319327197,0.0,0.14705154306049398,0.07512271139222272,0.5416666666666666,0.1988454137267479
9000,19568.723146857472,V0,S65,S59,0,2,-216.67546798579582,0.0,0.15803391949687656,0.06360266830526588,0.5833333333333334,0.21680564464400257
9000,19577.905168259123,V0,S59,S41,15,0,-218.0919278257459,0.0,0.15568896632401316,0.06140264983718431,0.5833333333333334,0.22450288646568314
9000,19591.37977268227,V0,S41,S15,5,0,-214.40470248729702,0.0,0.149878518306187,0.07080385204188254,0.5833333333333334,0.21103271327774215
9000,19601.347223829624,V0,S15,S44,0,11,-205.3177279410898,0.0,0.13521084627335167,0.07085340445597774,0.5833333333333334,0.19499679281590762
9000,19614.806297755196,V0,S44,S62,0,9,-211.53745201128947,0.0,0.14505225274476385,0.07727399066842067,0.5833333333333334,0.20141116100064144
9000,19624.508434973417,V0,S62,S61,0,0,-233.91410931162994,0.0,0.16666694362607704,0.08450736316757912,0.625,0.22771007055805004
9000,19629.5687493836,V0,S61,S53,8,0,-233.04654599513017,0.0,0.1688715952726974,0.07156120519087168,0.625,0.23284156510583706
9000,19640.38206134973,V0,S53,S32,12,0,-234.15277132781495,0.0,0.17931896770951775,0.060631740735777734,0.625,0.23604874919820398
9000,19651.10778451284,V0,S32,S62,0,0,-225.59861775389916,0.0,0.15312761322526722,0.07863861844464162,0.625,0.21744708146247593
9000,19657.633827300382,V0,S62,S52,0,13,-220.5091730732433,0.0,0.14685444528272681,0.0722107970428271,0.625,0.2116741500962155
9000,19668.682662511463,V0,S52,S33,0,7,-221.21804086353586,0.0,0.14568271865728702,0.08603844027918348,0.625,0.20461834509300833
9000,19675.917446931297,V0,S33,S54,0,0,-223.3377461557085,0.0,0.14916217553542346,0.08142759226733835,0.625,0.2116741500962155
9000,19682.02052485168,V0,S54,S32,12,0,-227.13205215582454,0.0,0.14960371587916357,0.06610868486162269,0.6666666666666666,0.21488133418858243
9000,19693.06921123058,V0,S32,S35,8,0,-233.68248870819218,0.0,0.15507625442123452,0.07941479518668455,0.6666666666666666,0.22065426555484285
9000,19704.053694951814,V0,S35,S36,0,12,-224.37420970154682,0.0,0.13865559148843995,0.08919428958718564,0.6666666666666666,0.19820397690827454
9000,19719.571528110137,V0,S36,S57,0,8,-221.12849878892735,0.0,0.14371868855382305,0.08271482218568993,0.6666666666666666,0.1892238614496472
9000,19732.426277068706,V0,S57,S31,0,0,-228.07643344454166,0.0,0.15859917309989066,0.07712634076292425,0.6666666666666666,0.2026940346375882
9000,19743.7356890323,V0,S31,S61,19,0,-234.88489405917613,0.0,0.160917367517551,0.06873603800944565,0.7083333333333334,0.20846696600384862
9000,19757.243731663257,V0,S61,S57,1,0,-238.22818948501936,0.0,0.1622244552557536,0.07938383374926082,0.7083333333333334,0.20974983964079538
9000,19768.21450457901,V0,S57,S25,0,12,-237.6040662823192,0.0,0.1507168766217201,0.09255101509580085,0.7083333333333334,0.20718409236690186
9000,19793.907328213903,V0,S25,S41,0,8,-244.19196233749162,0.0,0.15093514056162036,0.1115958272786285,0.7083333333333334,0.21295702373316228
9000,19810.0482758256,V0,S41,S54,0,0,-266.8633527381998,0.0,0.1764007902682233,0.10453853581864059,0.75,0.24759461193072482
9000,19820.011537896935,V0,S54,S62,11,0,-262.2115448352636,0.0,0.17420424037342527,0.08416977938714215,0.75,0.2501603592046183
9000,19831.290795255256,V0,S62,S18,9,0,-251.4399589611968,0.0,0.15954026413020161,0.07375350142528314,0.75,0.23669018601667735
9000,19841.886189599027,V0,S18,S41,0,0,-249.4092308019848,0.0,0.1537106021931269,0.08825310440571843,0.75,0.22450288646568314
9000,19847.21127149797,V0,S41,S42,0,12,-244.869448876058,0.0,0.14068371540897284,0.09653862574606757,0.75,0.21488133418858243
9000,19867.015920725567,V0,S42,S8,0,8,-244.77933989039207,0.0,0.12556852041445912,0.09401968182505845,0.7916666666666666,0.20910840282232201
9000,19880.34647460269,V0,S8,S31,0,0,-244.0446405095343,0.0,0.1256563488515901,0.08826133348726198,0.7916666666666666,0.21103271327774215
9000,19899.24834980282,V0,S31,S66,20,0,-242.40373315493775,0.0,0.12750528134536407,0.07162477079731487,0.7916666666666666,0.21680564464400257
9000,19912.632537217927,V0,S66,S8,0,0,-238.34595377032772,0.0,0.1163498319511922,0.09220173258763646,0.7916666666666666,0.19820397690827454
